,FragmentID, SessionEndDate,Tono emocional,¿Cuándo sucedieron,¿La experiencia que compartiste es?,¿Qué tan común?,¿Por cuánto tiempo?,¿Quién crees que debe saber sobre esta historia?,¿En cuántos colegios/escuelas has estado?,Edad,Grado,Institucion Educativa Distrital,Género,FragmentEntry,StoryTitle,Temas,Familia,EstudiosAcudiente,Describe algo que es…,Sentí que tuve…,Las materias en clase...,El aprendizaje aplicado...,El aprendizaje por descubrimiento...,El auto-aprendizaje...,AreaLaHistoriaInvolucra,AreaEstaHistoriaMeEnseño,AreaLaLeccionImpactoEn,AreaEsImportante
821,27a2ff14-fd92-451c-afe0-e55eb81a0f2b,2018/08/11 03:48:46.727,Muy Triste,Hace un año,Una experiencia que alguien te compartió,Muy rara y única,Por siempre,Los compañeros,En 2,13,7,12. Colegio Liceo Nacional Antonia Santos (IED),femenino,pues asepto año pasado iba super mal osea nunca habia asii bueno pues llego dia entrega boletines pues verdad mama alvertdio osea refieron quitaba celuar servia pegaba tampoco servia pues bueno periodo tan mal mama dio demasiada tristeza saber primaria super juiciosa llegue bachillerato desjucie empece maquillar echarme labial pues cambie demasiado comportamiento alegaba mama bueno fin entonces dia septiembre fecha nunca ira olvidar cabello vida osea sii pues dolio demasiado cabello llegaba cola pues dia portaba super juiciosa porte tan juiciosa gane año pues leccion pues cabello creciendo,leccion cabello,Relación con la familia,mamá,No tiene educación formal,Pasa todo el tiempo,Absolutamente ningun control,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Familia comunidad amigos,Comprender como son cosas,Entender sucede alrededor,Ser el mejor
822,27fcfc4c-4f97-4b8f-9bbd-73f1085a3ec4,2018/08/11 06:46:17.353,Muy Feliz,El mes pasado,Una opinión,Pasa una vez cada tanto,Se me va a olvidar,Los profesores y las directivas,En 2,16,8,12. Colegio Liceo Nacional Antonia Santos (IED),masculino,día día construyen excelentes historias clases maestros compañeros día sociales clase favorita maestro planteó cosas imaginadas parte clase gustó pusiera imaginar anécdotas fantásticas,pasaría dejan solos colegio días,"Educación / aprendizaje,Innovación / creatividad,Relación con los compañeros,Relación con los profesores","Papá,mamá,Hermanos",Bachiller,Completamente novedoso,Total control,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Profesores,Importancia de experimentar,Entender sucede alrededor,Trabajar en equipo
823,28a6b68d-9018-4c27-88e2-51327fad8975,2018/08/11 06:55:32.238,Muy Feliz,Hace un año,Una experiencia que alguien te compartió,Común,Por algun tiempo,Los compañeros,En 2,15,9,12. Colegio Liceo Nacional Antonia Santos (IED),masculino,venia profesor golpeaba salones salia corriendo,corre morir,"Relación con los compañeros,Ninguna de las anteriores","Papá,mamá,Hermanos",Pregrado (profesional),,Absolutamente ningun control,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,Profesores,Importancia de experimentar,,Trabajar en equipo
824,29affd31-1ee5-4eec-bd28-e8f71ae53a49,2018/08/11 06:32:01.501,Muy Feliz,El mes pasado,Experiencia personal,Común,Por algun tiempo,Nadie,Sólo en este,13,8,12. Colegio Liceo Nacional Antonia Santos (IED),femenino,ordenado buena conducta estudiantes,antonia santos,Relación con la familia,mamá,Bachiller,Pasa frecuentemente,Control,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Profesores,Neutro,Relación demás/Entender sucede alrededor,Trabajar en equipo/Comprender a los otros
825,2a247831-194b-43ce-9b41-af923fe6311f,2018/08/11 06:39:32.215,Triste,Hace un año,Experiencia personal,Común,Se me va a olvidar,Los profesores y las directivas,En 2,14,8,12. Colegio Liceo Nacional Antonia Santos (IED),femenino,anterior colegio segundo día clasese presento pelea cuchillo momentos sadiamos hacer interesante ver pasava preo cupante cordinador anterior colegio llamo polisia termino,pelea tragica,Ninguna de las anteriores,otros familiares,Primaria,Novedoso,Poco control,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Neutro,Neutro,Neutro,Neutro
826,2b586275-39fa-4bc4-8970-d65df57d9807,2018/08/11 06:35:47.979,Indiferente,El mes pasado,Experiencia personal,Pasa una vez cada tanto,Por algun tiempo,Los compañeros,Sólo en este,13,8,12. Colegio Liceo Nacional Antonia Santos (IED),masculino,vez profesora artes vino pusimos jugar dos horas,vino,Relación con los compañeros,"Papá,mamá,Hermanos,otros familiares",Técnico,Novedoso,,Me interesa poco / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,Profesores,,Relación demás,Trabajar en equipo
827,2bd0908b-98fa-423f-91f4-ebfac1821dd1,2018/08/11 04:35:51.219,Muy Feliz,Hace un año,Experiencia personal,Muy rara y única,Por siempre,Nadie,Sólo en este,11,6,12. Colegio Liceo Nacional Antonia Santos (IED),femenino,bueno experiencia colegio salon niña rechazaban niña pues unica hablaba compartiamos alegraba ayudaba niña hacian bulling unica hablaba,ayude niña,Bullying / matoneo,"Papá,mamá",Pregrado (profesional),Pasa todo el tiempo,Total control,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Profesores,Comprender como son cosas,Entender sucede alrededor,Comprender a los otros
828,2de16b4d-3c2d-428a-810a-ca6e190fb627,2018/08/11 02:36:08.190,Indiferente,El mes pasado,Una opinión,Común,Por mucho tiempo,Los profesores y las directivas,En 3,13,8,12. Colegio Liceo Nacional Antonia Santos (IED),masculino,compañera dijo profesor,sii compañera,"Relación con los profesores,Ninguna de las anteriores","Papá,mamá,Hermanos",Pregrado (profesional),,Absolutamente ningun control,,,,,Profesores,,,
829,2e36c810-015a-4a14-a4a3-4a5eefe98305,2018/08/11 02:04:13.182,Muy Feliz,Hace un año,Experiencia personal,Pasa una vez cada tanto,Por siempre,Los compañeros,Sólo en este,12,7,12. Colegio Liceo Nacional Antonia Santos (IED),masculino,dia algún iba caminando calle destapada iba primos dos hermanos iba caminando mire hacia piso serpiente pocos centímetros pie primo cogio miramos serpiente diferente demás cuerpo color rojo pecho cafe claro luego colocamos orilla,primer avistamiento serpiente,Ninguna de las anteriores,"Papá,mamá,Hermanos",Primaria,Pasa frecuentemente,Control,,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,,Neutro,Importancia de experimentar,Entender sucede alrededor,Trabajar en equipo/Comprender a los otros
830,2e4643ed-7329-48e2-b280-b684808a5466,2018/08/11 06:37:02.545,Muy Feliz,El mes pasado,Experiencia personal,Pasa todo el tiempo,Por siempre,Los compañeros,En 3,15,8,12. Colegio Liceo Nacional Antonia Santos (IED),masculino,buen colegio aprendo muchosiempre jugamos futbol momento bueno chevere,día futbol,Ninguna de las anteriores,mamá,Bachiller,Pasa todo el tiempo,Total control,,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Familia comunidad amigos,Nuevas conocimientos habilidades,Relación demás,Trabajar en equipo
831,2e6180f8-9638-413d-8f0c-e3c89f20203b,2018/08/11 04:16:57.337,Feliz,No se,Una opinión,Común,Por algun tiempo,Los compañeros,En más de 4,16,10,12. Colegio Liceo Nacional Antonia Santos (IED),masculino,llegue colegio conocí nuevos amigos profesores podemos decir nunca peleado nadie niño pasivo calmado comparto padres hermano gusta jugar juegos azar jenga parques ajedres etc juegos comparto amigos familiaresfin☺,conociendo colegio,"Relación con la familia,Relación con los profesores","Papá,mamá,Hermanos",Bachiller,,,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,A mi,Importancia de experimentar,Entender sucede alrededor,Ser el mejor
832,31793d82-abdf-4136-ae12-5daf47a18f1a,2018/08/11 03:42:43.362,Muy Feliz,El mes pasado,Experiencia personal,Común,Por siempre,Todo el mundo,Sólo en este,12,7,12. Colegio Liceo Nacional Antonia Santos (IED),femenino,bueno historia positiva bueno colegio especial potencia acabo limpio bien profesores buen grupo ayudan colegio buen,futuro,"Educación / aprendizaje,Innovación / creatividad","mamá,Hermanos",Bachiller,Novedoso,Total control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,Neutro,Neutro,Oportunidades futuro,Neutro
833,322a295f-9a2f-4530-92db-1d53d64e170a,2018/08/11 05:03:10.776,Triste,Hace un año,Experiencia personal,Común,Se me va a olvidar,Todo el mundo,En más de 4,16,10,12. Colegio Liceo Nacional Antonia Santos (IED),masculino,colegio deteriorado bastante últimos tiempos estudiantes hacen ningún bien institución ingresado principalmente hacer estragos bastante común principalmente robo bandalismo,deterioro antonia santos,"Educación / aprendizaje,Relación con los compañeros",mamá,Primaria,Pasa todo el tiempo,Absolutamente ningun control,Me interesa poco / Importa poco para mi futuro,,Me interesa mucho / Importa mucho para mi futuro,,A mi/Profesores,Comprender como son cosas,Entender sucede alrededor,
834,32d03769-5d2a-4d6f-917e-3a435af0a117,2018/08/11 04:37:57.410,Muy Feliz,El mes pasado,Experiencia personal,Muy rara y única,Por siempre,Todo el mundo,En 3,14,6,12. Colegio Liceo Nacional Antonia Santos (IED),masculino,pues normal,pss,"Tecnología,Educación / aprendizaje,Valores,Salud,Justicia,Relación con la familia","Papá,Hermanos,otros",Primaria,Novedoso,Control,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,A mi,Nuevas conocimientos habilidades,Entender sucede alrededor,Comprender a los otros
835,34deda2f-bbd2-447f-bd9b-a155f7cb644f,2018/08/11 04:09:49.206,Feliz,El mes pasado,Una historia que escuchaste por ahí,Común,Por mucho tiempo,Los profesores y las directivas,Sólo en este,15,10,12. Colegio Liceo Nacional Antonia Santos (IED),femenino,tal colegio quejo realidad aprendo profes buenos solo ocasiones estudiantes buenos academicamente ñeros pasa iguales pasa faltan padres mas puedo,cosas pasa antonia,Salud,"Papá,mamá,Hermanos",Técnico,Pasa todo el tiempo,Total control,,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,A mi/Profesores,Nuevas conocimientos habilidades,Entender sucede alrededor,Trabajar en equipo/Comprender a los otros
836,37dc83f7-8e77-4d2b-9bad-41b2ccab9e1b,2018/08/11 06:47:37.155,Feliz,No se,Experiencia personal,Común,Por siempre,Nadie,En 3,14,8,12. Colegio Liceo Nacional Antonia Santos (IED),femenino,colegio bueno pues gusta compañeros amigables docentes buenos ves alegre compañeros empezamos molestar tambien molestábamos profesora día cool,colegio alegre,"Relación con los compañeros,Relación con los profesores","mamá,otros familiares",Bachiller,Completamente novedoso,Poco control,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,A mi,Nuevas conocimientos habilidades,Relación demás/Entender sucede alrededor,Trabajar en equipo/Comprender a los otros
837,381a19ea-5f21-401c-bd5d-54dc4bf36fe9,2018/08/11 04:46:15.078,Muy Feliz,El mes pasado,Experiencia personal,Común,Por siempre,Nadie,Sólo en este,11,6,12. Colegio Liceo Nacional Antonia Santos (IED),femenino,aca colegio conoci mejor amiga importante tambien gusta colegio motivos razones,mejor amiga,Relación con los compañeros,"Papá,mamá",No tiene educación formal,Completamente novedoso,Total control,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,A mi,Nuevas conocimientos habilidades,Relación demás,Comprender a los otros
838,3872dafa-f3f6-4ca2-b834-414a85ed5e75,2018/08/11 03:48:26.483,Indiferente,Hace dos años,Una historia que escuchaste por ahí,Pasa todo el tiempo,Por mucho tiempo,Los compañeros,Sólo en este,13,7,12. Colegio Liceo Nacional Antonia Santos (IED),femenino,dia peleo mateus mateus dio duro sagun totio vidrio cabeza dio duro,pegaron sagun vidrio comedor,Ninguna de las anteriores,"Papá,mamá,Hermanos",Bachiller,,,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Neutro,Importancia de experimentar,Entender sucede alrededor,Neutro
839,39bd2284-57a4-4178-a733-eba8d5f47900,2018/08/11 04:44:16.819,Triste,Hace dos años,Experiencia personal,Común,Por siempre,Nadie,En más de 4,15,6,12. Colegio Liceo Nacional Antonia Santos (IED),femenino,vida pequeña papa hizo halgo malo hermanas mayores puedo superar mama podia darse decuenta yego dia esba papa hemana casa solos metia bañar hisieron halgo atrevo escribir asustada deesta cituacoion dia hermana aparesio hembarasada papa niña nacio suponian crecio fin,papa sicopata,Relación con la familia,"Papá,mamá,Hermanos,otros familiares",No tiene educación formal,Novedoso,Poco control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,A mi,Nuevas conocimientos habilidades,Entender sucede alrededor,Trabajar en equipo
840,3ad38bf2-b04c-4a62-9007-eddac546c41e,2018/08/11 05:11:36.747,Muy Feliz,Hace un año,Experiencia personal,Común,Por mucho tiempo,Todo el mundo,En 3,16,10,12. Colegio Liceo Nacional Antonia Santos (IED),femenino,sido cool colegio conocer gente nueva hacer amigos aprender muchas cosas nuevas ayudan formar persona,reporte colegio,Valores,mamá,Bachiller,Pasa frecuentemente,Control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Neutro,Neutro,Oportunidades futuro,Neutro
841,3ea441bf-508c-4c6d-8de9-1c1929a54936,2018/08/11 04:46:53.614,Feliz,Hace un año,Experiencia personal,Común,Por siempre,Nadie,En más de 4,12,6,12. Colegio Liceo Nacional Antonia Santos (IED),masculino,historia compañero dia adelante hacia bulling año pasado pedida plata dia defendi expulsaron asi vida tenia años medio cumpliendo accidente pegue cabesa edad van olvidando cosas tareasejercicios etc superando recor volverme olvidarme cosas historia fin,mejor historia todas,"Educación / aprendizaje,Justicia","mamá,Hermanos",Primaria,Completamente novedoso,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,A mi,Nuevas conocimientos habilidades,Relación demás,Trabajar en equipo
842,3ef25717-9d29-44b4-9d36-089f921f0f36,2018/08/11 07:03:55.240,Muy Feliz,No se,Experiencia personal,Común,Por siempre,Los compañeros,En 3,15,9,12. Colegio Liceo Nacional Antonia Santos (IED),femenino,familia positivacuando haciendo toñito pusimos empeño tiempo hicimos buen trabajo,necesitamos tener misma sangre mismos padres siempre podemos ser familia,Educación / aprendizaje,"Papá,mamá,Hermanos",Bachiller,Pasa todo el tiempo,Total control,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Familia comunidad amigos,Nuevas conocimientos habilidades,Relación demás,Trabajar en equipo
843,412ab400-e11d-4f08-a15f-a99beed02f94,2018/08/11 02:34:00.769,Indiferente,No se,Experiencia personal,Común,Se me va a olvidar,Los compañeros,Sólo en este,13,8,12. Colegio Liceo Nacional Antonia Santos (IED),femenino,profesora ciencias hacia clases aburridas hicimos clases mas dinámicas profesora saco jardín ver planta mostró peses dialogamos clases sido aburridas,clases dinámicas,"Educación / aprendizaje,Innovación / creatividad,Relación con los compañeros","mamá,Hermanos",Bachiller,Novedoso,Control,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Neutro,Neutro,Neutro,Neutro
844,42c5eee0-b549-4548-a413-45b1138b1c85,2018/08/11 07:02:07.542,Muy Feliz,Hace seis meses,Experiencia personal,Común,Por siempre,Los profesores y las directivas,En 2,16,9,12. Colegio Liceo Nacional Antonia Santos (IED),masculino,recomiendo buen colegio gracias educación prestan buena tomando cuenta mejores colegios bogota aparte hermanos graduados institución así conozco bien seguimiento colegio hace años atrás,educación liceo nacional antonia santos,"Educación / aprendizaje,Valores","Papá,mamá,Hermanos",Pregrado (profesional),Novedoso,Total control,,,,,Familia comunidad amigos,Nuevas conocimientos habilidades,Oportunidades futuro,Neutro
845,4341de32-4acb-4fdf-8975-135d0a841d0c,2018/08/11 02:00:12.326,Triste,Hace un año,Una experiencia que alguien te compartió,Pasa una vez cada tanto,Por siempre,Los profesores y las directivas,En 2,13,7,12. Colegio Liceo Nacional Antonia Santos (IED),femenino,dia salida colegio pelearon dos niñas hace tiempo llevaban bien momento dos niñas peleando saco navaja enterró costado derecho niña nunca mas volvimos saber niña colegio,niña desaparece después apuñalaron,Bullying / matoneo,"Papá,mamá,Hermanos","Bachiller,Pregrado (profesional)",Completamente novedoso,Absolutamente ningun control,Me interesa poco / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Familia comunidad amigos,Comprender como son cosas,Entender sucede alrededor,Comprender a los otros
846,44417a37-0691-4ae4-b138-842301a081f0,2018/08/11 04:50:53.314,Triste,Hace un año,Una historia que escuchaste por ahí,Común,Se me va a olvidar,Nadie,En 2,11,6,12. Colegio Liceo Nacional Antonia Santos (IED),femenino,colegio abia niña amiga peliabamos muchisimo ela ponia brava asia ela dijiera cargaba maleta ponia brava entonces cansada desia mas cansada durabamos dias hablar siempre mandabas cartas disiensolo nunca volvia aser perdonaba pasa otraves mismo pues perdone muchas beses llego dia canse volvi perdonar estabamos hablando entonces despues empeso amirar mal desirme gorda ballena muchas mas groserias desia despues canse tambien miraba mal trataba mal despues tratamos mal vio profesor llevo cordinasion perdonamos anotaron seguimos hablando entonces dias desia despues otraves quedabe callada despues bino prima dijo repetara dejrara quieta ellla entendio entonces duro dias tratandome mal deje pare agarramos llamaron papas arreglamos,peliar,Salud,mamá,Bachiller,Pasa todo el tiempo,Control,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Neutro,Neutro,Entender sucede alrededor,Neutro
847,44cec341-1eff-4e8b-b779-70cb0222eb85,2018/08/11 04:08:19.755,Muy Feliz,El mes pasado,Experiencia personal,Muy rara y única,Por siempre,Los profesores y las directivas,En 2,16,10,12. Colegio Liceo Nacional Antonia Santos (IED),femenino,grado noveno realizo actividad octubre actividad realizo cada curso sede bachillerato tenia disfrazarse depende película escogió votación profesores curso grado correspondió película sherk curso participo actividad mas divertido mejor curso ganaba premio curso segundo mejor ganamos bol sita dulces,dia disfraces,Educación / aprendizaje,otros,Bachiller,Completamente novedoso,Total control,,,Me interesa poco / Importa mucho para mi futuro,,Profesores,Nuevas conocimientos habilidades,Relación demás,Neutro
848,44f9c2d4-34c0-4606-8d63-ed8b17d03474,2018/08/11 02:34:12.919,Muy Feliz,No se,Experiencia personal,Pasa una vez cada tanto,Por mucho tiempo,Todo el mundo,En 3,13,8,12. Colegio Liceo Nacional Antonia Santos (IED),femenino,profesor izo clases mas dinámicas saco balcón dictarnos clase,clase dinámica,Innovación / creatividad,"Papá,mamá,Hermanos,otros familiares","Bachiller,Pregrado (profesional)",Completamente novedoso,Total control,Me interesa poco / Importa poco para mi futuro,,,,Profesores,Importancia de experimentar,Relación demás/Oportunidades futuro,Trabajar en equipo/Comprender a los otros
849,49651d6d-748e-4882-8835-1c07572aeb94,2018/08/15 03:47:27.969,Triste,Hace más de dos años,Una experiencia que alguien te compartió,Común,Por mucho tiempo,Los compañeros,En 3,14,8,12. Colegio Liceo Nacional Antonia Santos (IED),masculino,paso ase tiempo hatras compañero fracturo braso jugando futbol callo persigiendo balon dio cuenta havia gran gueco callo fracturo braso mes bolvio braco enyesado sigio estudiando aun hasi braco paso año pasado estabamon educasion fisica compañero mela tenia montadael cojio pego racon alguna lamaron coordinacion sitaron,brabucon fracturafo,Educación / aprendizaje,"Papá,mamá,Hermanos",Primaria,Pasa todo el tiempo,Total control,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Profesores,Nuevas conocimientos habilidades/Importancia de experimentar,Neutro,Trabajar en equipo
850,4a9613cd-f87f-4863-941b-df3ff7bed345,2018/08/11 07:04:44.222,Muy Triste,El mes pasado,Experiencia personal,Muy rara y única,Por algun tiempo,Nadie,En 2,17,9,12. Colegio Liceo Nacional Antonia Santos (IED),masculino,historia ocurrio saque celular profesora hablo duro saque celular evaluación sabia evaluacion anoto observador,profesora pone llorar estudiante,Justicia,Papá,Primaria,Novedoso,Absolutamente ningun control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro,Profesores,Nuevas conocimientos habilidades,Entender sucede alrededor,Comprender a los otros
851,4b8c2e11-5157-4a3d-a4a4-52ce1be5a9f3,2018/08/11 06:36:51.657,Muy Feliz,Hace más de dos años,Experiencia personal,Pasa una vez cada tanto,Por siempre,Nadie,En 2,12,8,12. Colegio Liceo Nacional Antonia Santos (IED),masculino,amigos llegó profesor dijo sido promovido curso,gran promoción,Educación / aprendizaje,"Papá,Hermanos,otros familiares",Técnico,Completamente novedoso,Absolutamente ningun control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,A mi/Familia comunidad amigos,,Oportunidades futuro,Ser el mejor
852,4bf1b3bd-8252-41ea-b1a5-8f8b21f2223a,2018/08/11 07:26:31.685,Muy Feliz,No se,Experiencia personal,Muy rara y única,Por mucho tiempo,Nadie,En 2,11,6,12. Colegio Liceo Nacional Antonia Santos (IED),femenino,siepre comiensa ingles dias esecto jueves personal mente jueves mejpr dia savados domingos ago tareas pongo triste animo cuado pasa hermana cuado toca ingles pongo feliz materia gustatodas,vida color rosas,Relación con los profesores,"mamá,Hermanos",Postgrado (especialización maestría),Pasa todo el tiempo,Total control,,,Me interesa poco / Importa mucho para mi futuro,,Profesores,Importancia de experimentar,Entender sucede alrededor,Trabajar en equipo
853,4d34f8f0-e3bc-4745-b09f-aa885d7f5e4f,2018/08/11 04:39:57.782,Feliz,El mes pasado,Experiencia personal,Muy rara y única,Por siempre,Nadie,En más de 4,11,6,12. Colegio Liceo Nacional Antonia Santos (IED),masculino,gusto grande buenos profesores buenos conpañeros,colegio,"La seguridad en el colegio,Relación con los compañeros,Relación con los profesores","mamá,otros familiares",Bachiller,Completamente novedoso,Control,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Profesores,Nuevas conocimientos habilidades,Entender sucede alrededor,Comprender a los otros
854,4e010da4-aa04-47b0-9558-08524e9a42fd,2018/08/11 02:33:50.370,Muy Triste,Hace seis meses,Experiencia personal,Común,Por siempre,Los profesores y las directivas,En 2,14,8,12. Colegio Liceo Nacional Antonia Santos (IED),femenino,antiguo colegio tenia problemas día maestro ingles pregunto pasaba pidió confianza conté problemas simplemente pidió calma todas personas llevan cruz tal vez viviendo momento nadie vivido nadie dolor tenia aprender ser fuerte cosas pasan después dio abrazo dijo maestro pueden ser amigos aprendí problemas cosas hacer tal vez estudiantes simple vista conocemos juzgamos parecen,vida mas halla ser maestro,Educación / aprendizaje,"mamá,Hermanos,otros",Bachiller,Pasa todo el tiempo,Poco control,,,Me interesa poco / Importa mucho para mi futuro,,Neutro,Nuevas conocimientos habilidades/Comprender como son cosas,Neutro,Trabajar en equipo/Comprender a los otros
855,4e8edfda-120e-4984-b9d1-ebfd7861fcf0,2018/08/11 07:00:23.338,Feliz,No se,Experiencia personal,Común,Por mucho tiempo,Los profesores y las directivas,Sólo en este,13,9,12. Colegio Liceo Nacional Antonia Santos (IED),femenino,hicimos toñito hiso uniera curso,union curso,Relación con los compañeros,"Papá,mamá,Hermanos",Bachiller,Novedoso,Total control,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro,Profesores,Nuevas conocimientos habilidades,Entender sucede alrededor,Trabajar en equipo
856,50387e62-3cc2-46e6-b73c-a94bc98c9214,2018/08/11 07:00:31.333,Feliz,No se,Una opinión,Muy rara y única,Por mucho tiempo,Los profesores y las directivas,En más de 4,14,9,12. Colegio Liceo Nacional Antonia Santos (IED),femenino,bueno buenos profesores malo exigentes personas asi groseras entonces bueno malo amigo preguntara diria bueno,profesores mas exigentes,"Educación / aprendizaje,Relación con los profesores","Papá,Hermanos",Bachiller,Pasa todo el tiempo,,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,,Profesores,,Entender sucede alrededor,Ser el mejor
857,5050e134-62c7-408c-a0ce-e7cb972c1ec8,2018/08/11 02:03:16.496,Muy Feliz,Hace más de dos años,Experiencia personal,Muy rara y única,Por siempre,Los compañeros,Sólo en este,13,7,12. Colegio Liceo Nacional Antonia Santos (IED),femenino,bien chebre cono gran amigo ro iso reír cono personas buenas niño llamado santiago enseño amigos ahora amigo verdaderos quieren paso hace años,amigos,Relación con los compañeros,"mamá,Hermanos,otros familiares",Postgrado (especialización maestría),Novedoso,Control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Neutro,Neutro,Neutro,Neutro
858,510c987a-d751-49c3-8929-b276d55aea32,2018/08/11 03:50:16.889,Triste,Hace un año,Experiencia personal,Muy rara y única,Por siempre,Los compañeros,En más de 4,13,7,12. Colegio Liceo Nacional Antonia Santos (IED),femenino,undia colegio jugando fulbot estava coriendo conmañero atraveso enredamos dos caimos ami seme enredo sudadera colegio rasgo toda sudadera toco andar resto dia sudadera rasgada colegio raspe cara quedo sicatris haora cada ves miro espejo recuerda sucedio dia,esperiensia fulbot,Salud,"Hermanos,otros familiares","Bachiller,Técnico",Completamente novedoso,Absolutamente ningun control,,,,Me interesa mucho / Importa poco para mi futuro,A mi,Nuevas conocimientos habilidades,Relación demás,Trabajar en equipo
